product_name,category,price,sales_date,day_of_week,holiday,number_of_items_sold,total_revenue,sales_time,product_id,buyer_gender
Milk packet,Dairy,80,12/25/2022,Sunday,TRUE,9,720,9:15,1022,Women
Bread package,Bakery,55,12/25/2022,Sunday,TRUE,10,550,7:42,1011,Women
Bread package,Bakery,55,12/25/2022,Sunday,TRUE,17,935,10:18,1011,Men
Bread package,Bakery,55,12/25/2022,Sunday,TRUE,6,330,13:36,1011,Men
Milk packet,Dairy,80,12/25/2022,Sunday,TRUE,13,1040,12:08,1022,Women
Eggs,Dairy,134,12/25/2022,Sunday,TRUE,18,2412,14:59,1041,Men
Bread package,Bakery,55,12/25/2022,Sunday,TRUE,1,55,18:11,1011,Men
Milk packet,Dairy,80,12/25/2022,Sunday,TRUE,9,720,7:01,1022,Women
Butter,Dairy,285,12/25/2022,Sunday,TRUE,14,3990,19:40,1078,Women
Milk packet,Dairy,80,12/25/2022,Sunday,TRUE,4,320,7:13,1022,Women
Milk packet,Dairy,80,12/25/2022,Sunday,TRUE,5,400,9:23,1022,Men
Butter,Dairy,285,12/25/2022,Sunday,TRUE,7,1995,14:37,1078,Men
Bread package,Bakery,55,12/25/2022,Sunday,TRUE,11,605,18:33,1011,Women
Butter,Dairy,285,12/25/2022,Sunday,TRUE,17,4845,8:08,1078,Men
Eggs,Dairy,134,12/25/2022,Sunday,TRUE,21,2814,7:26,1041,Women
Butter,Dairy,285,12/25/2022,Sunday,TRUE,4,1140,10:35,1078,Men
Milk packet,Dairy,80,12/25/2022,Sunday,TRUE,15,1200,19:22,1022,Men
Eggs,Dairy,134,12/25/2022,Sunday,TRUE,2,268,8:39,1041,Men
Eggs,Dairy,134,12/25/2022,Sunday,TRUE,3,402,7:24,1041,Men
Jam jar,Grocery,350,12/25/2022,Sunday,TRUE,6,2100,9:13,1091,Men
Eggs,Dairy,134,12/25/2022,Sunday,TRUE,21,2814,9:10,1041,Men
Milk packet,Dairy,80,12/25/2022,Sunday,TRUE,10,800,8:52,1022,Women
Eggs,Dairy,134,12/25/2022,Sunday,TRUE,23,3082,19:56,1041,Men
Jam jar,Grocery,350,12/25/2022,Sunday,TRUE,13,4550,14:18,1091,Women
Jam jar,Grocery,350,12/25/2022,Sunday,TRUE,10,3500,15:20,1091,Women
Butter,Dairy,285,12/25/2022,Sunday,TRUE,12,3420,14:42,1078,Men
Bread package,Bakery,55,12/25/2022,Sunday,TRUE,8,440,12:57,1011,Women
Eggs,Dairy,134,12/25/2022,Sunday,TRUE,11,1474,11:45,1041,Women
Bread package,Bakery,55,12/25/2022,Sunday,TRUE,3,165,14:10,1011,Men
Butter,Dairy,285,12/25/2022,Sunday,TRUE,5,1425,10:39,1078,Women
Bread package,Bakery,55,12/25/2022,Sunday,TRUE,10,550,8:35,1011,Men
Bread package,Bakery,55,12/25/2022,Sunday,TRUE,14,770,12:59,1011,Men
Eggs,Dairy,134,12/25/2022,Sunday,TRUE,14,1876,10:59,1041,Women
Jam jar,Grocery,350,12/25/2022,Sunday,TRUE,14,4900,12:32,1091,Men
Bread package,Bakery,55,12/25/2022,Sunday,TRUE,15,825,15:08,1011,Men
Jam jar,Grocery,350,12/25/2022,Sunday,TRUE,16,5600,17:34,1091,Women
Eggs,Dairy,134,12/25/2022,Sunday,TRUE,15,2010,15:41,1041,Women
Butter,Dairy,285,12/25/2022,Sunday,TRUE,9,2565,8:32,1078,Men
Bread package,Bakery,55,12/25/2022,Sunday,TRUE,15,825,8:14,1011,Men
Milk packet,Dairy,80,12/25/2022,Sunday,TRUE,1,80,10:05,1022,Men
Butter,Dairy,285,12/25/2022,Sunday,TRUE,8,2280,8:07,1078,Women
Jam jar,Grocery,350,12/25/2022,Sunday,TRUE,2,700,14:08,1091,Men
Eggs,Dairy,134,12/25/2022,Sunday,TRUE,3,402,10:23,1041,Men
Jam jar,Grocery,350,12/25/2022,Sunday,TRUE,14,4900,12:38,1091,Women
Milk packet,Dairy,80,12/25/2022,Sunday,TRUE,6,480,8:19,1022,Women
Milk packet,Dairy,80,12/25/2022,Sunday,TRUE,1,80,17:55,1022,Women
Jam jar,Grocery,350,12/25/2022,Sunday,TRUE,2,700,16:41,1091,Women
Jam jar,Grocery,350,12/25/2022,Sunday,TRUE,4,1400,16:31,1091,Women
Bread package,Bakery,55,12/25/2022,Sunday,TRUE,5,275,10:31,1011,Men
Milk packet,Dairy,80,12/26/2022,Monday,FALSE,7,560,7:24,1022,Women
Eggs,Dairy,134,12/26/2022,Monday,FALSE,13,1742,19:04,1041,Men
Jam jar,Grocery,350,12/26/2022,Monday,FALSE,10,3500,14:15,1091,Men
Butter,Dairy,285,12/26/2022,Monday,FALSE,10,2850,18:08,1078,Women
Jam jar,Grocery,350,12/26/2022,Monday,FALSE,14,4900,17:52,1091,Women
Butter,Dairy,285,12/26/2022,Monday,FALSE,2,570,12:00,1078,Women
Bread package,Bakery,55,12/26/2022,Monday,FALSE,10,550,14:15,1011,Men
Jam jar,Grocery,350,12/26/2022,Monday,FALSE,15,5250,10:28,1091,Women
Butter,Dairy,285,12/26/2022,Monday,FALSE,9,2565,12:29,1078,Men
Milk packet,Dairy,80,12/26/2022,Monday,FALSE,3,240,19:18,1022,Men
Jam jar,Grocery,350,12/26/2022,Monday,FALSE,3,1050,19:09,1091,Women
Milk packet,Dairy,80,12/26/2022,Monday,FALSE,19,1520,7:42,1022,Women
Butter,Dairy,285,12/26/2022,Monday,FALSE,8,2280,18:31,1078,Women
Milk packet,Dairy,80,12/26/2022,Monday,FALSE,8,640,7:38,1022,Women
Jam jar,Grocery,350,12/26/2022,Monday,FALSE,18,6300,11:06,1091,Women
Jam jar,Grocery,350,12/26/2022,Monday,FALSE,13,4550,11:59,1091,Women
Jam jar,Grocery,350,12/26/2022,Monday,FALSE,16,5600,18:11,1091,Women
Milk packet,Dairy,80,12/26/2022,Monday,FALSE,9,720,16:52,1022,Men
Bread package,Bakery,55,12/26/2022,Monday,FALSE,18,990,11:02,1011,Women
Butter,Dairy,285,12/26/2022,Monday,FALSE,13,3705,7:58,1078,Men
Jam jar,Grocery,350,12/26/2022,Monday,FALSE,10,3500,17:05,1091,Women
Jam jar,Grocery,350,12/26/2022,Monday,FALSE,5,1750,12:36,1091,Women
Butter,Dairy,285,12/26/2022,Monday,FALSE,10,2850,11:11,1078,Men
Milk packet,Dairy,80,12/26/2022,Monday,FALSE,12,960,11:28,1022,Women
Eggs,Dairy,134,12/26/2022,Monday,FALSE,6,804,13:51,1041,Women
Bread package,Bakery,55,12/26/2022,Monday,FALSE,8,440,11:36,1011,Women
Butter,Dairy,285,12/26/2022,Monday,FALSE,11,3135,10:33,1078,Men
Eggs,Dairy,134,12/26/2022,Monday,FALSE,1,134,9:10,1041,Men
Bread package,Bakery,55,12/26/2022,Monday,FALSE,10,550,11:11,1011,Women
Butter,Dairy,285,12/26/2022,Monday,FALSE,3,855,19:02,1078,Women
Eggs,Dairy,134,12/26/2022,Monday,FALSE,13,1742,12:30,1041,Women
Butter,Dairy,285,12/26/2022,Monday,FALSE,4,1140,11:06,1078,Women
Jam jar,Grocery,350,12/26/2022,Monday,FALSE,8,2800,17:37,1091,Women
Bread package,Bakery,55,12/26/2022,Monday,FALSE,6,330,7:29,1011,Men
Butter,Dairy,285,12/26/2022,Monday,FALSE,10,2850,15:07,1078,Men
Eggs,Dairy,134,12/27/2022,Tuesday,FALSE,3,402,8:49,1041,Men
Bread package,Bakery,55,12/27/2022,Tuesday,FALSE,16,880,8:32,1011,Women
Milk packet,Dairy,80,12/27/2022,Tuesday,FALSE,3,240,8:50,1022,Men
Jam jar,Grocery,350,12/27/2022,Tuesday,FALSE,6,2100,16:36,1091,Women
Bread package,Bakery,55,12/27/2022,Tuesday,FALSE,5,275,16:31,1011,Men
Eggs,Dairy,134,12/27/2022,Tuesday,FALSE,4,536,16:34,1041,Women
Butter,Dairy,285,12/27/2022,Tuesday,FALSE,8,2280,18:47,1078,Women
Butter,Dairy,285,12/27/2022,Tuesday,FALSE,10,2850,16:56,1078,Women
Milk packet,Dairy,80,12/27/2022,Tuesday,FALSE,19,1520,8:23,1022,Women
Jam jar,Grocery,350,12/27/2022,Tuesday,FALSE,9,3150,19:16,1091,Women
Eggs,Dairy,134,12/27/2022,Tuesday,FALSE,1,134,9:13,1041,Men
Milk packet,Dairy,80,12/27/2022,Tuesday,FALSE,2,160,9:18,1022,Women
Jam jar,Grocery,350,12/27/2022,Tuesday,FALSE,18,6300,17:05,1091,Women
Eggs,Dairy,134,12/27/2022,Tuesday,FALSE,7,938,7:37,1041,Men
Butter,Dairy,285,12/27/2022,Tuesday,FALSE,11,3135,9:47,1078,Men
Butter,Dairy,285,12/27/2022,Tuesday,FALSE,5,1425,13:33,1078,Men
Jam jar,Grocery,350,12/27/2022,Tuesday,FALSE,14,4900,9:45,1091,Men
Eggs,Dairy,134,12/27/2022,Tuesday,FALSE,17,2278,19:23,1041,Men
Eggs,Dairy,134,12/27/2022,Tuesday,FALSE,8,1072,16:48,1041,Men
Jam jar,Grocery,350,12/27/2022,Tuesday,FALSE,12,4200,17:03,1091,Women
Jam jar,Grocery,350,12/27/2022,Tuesday,FALSE,8,2800,14:53,1091,Men
Jam jar,Grocery,350,12/27/2022,Tuesday,FALSE,15,5250,18:01,1091,Women
Butter,Dairy,285,12/27/2022,Tuesday,FALSE,4,1140,9:23,1078,Men
Butter,Dairy,285,12/27/2022,Tuesday,FALSE,8,2280,7:28,1078,Women
Butter,Dairy,285,12/27/2022,Tuesday,FALSE,13,3705,11:16,1078,Women
Bread package,Bakery,55,12/27/2022,Tuesday,FALSE,8,440,15:47,1011,Women
Butter,Dairy,285,12/27/2022,Tuesday,FALSE,14,3990,18:31,1078,Men
Eggs,Dairy,134,12/28/2022,Wednesday,FALSE,21,2814,19:41,1041,Men
Butter,Dairy,285,12/28/2022,Wednesday,FALSE,6,1710,11:41,1078,Men
Bread package,Bakery,55,12/28/2022,Wednesday,FALSE,16,880,14:53,1011,Women
Butter,Dairy,285,12/28/2022,Wednesday,FALSE,12,3420,17:45,1078,Women
Eggs,Dairy,134,12/28/2022,Wednesday,FALSE,9,1206,7:42,1041,Men
Bread package,Bakery,55,12/28/2022,Wednesday,FALSE,5,275,19:25,1011,Women
Eggs,Dairy,134,12/28/2022,Wednesday,FALSE,1,134,12:51,1041,Women
Eggs,Dairy,134,12/28/2022,Wednesday,FALSE,16,2144,16:37,1041,Men
Eggs,Dairy,134,12/28/2022,Wednesday,FALSE,5,670,11:35,1041,Men
Milk packet,Dairy,80,12/28/2022,Wednesday,FALSE,13,1040,9:32,1022,Men
Jam jar,Grocery,350,12/28/2022,Wednesday,FALSE,8,2800,10:22,1091,Women
Bread package,Bakery,55,12/28/2022,Wednesday,FALSE,15,825,11:13,1011,Women
Jam jar,Grocery,350,12/28/2022,Wednesday,FALSE,3,1050,14:33,1091,Women
Eggs,Dairy,134,12/28/2022,Wednesday,FALSE,18,2412,19:58,1041,Men
Eggs,Dairy,134,12/28/2022,Wednesday,FALSE,20,2680,10:34,1041,Women
Eggs,Dairy,134,12/28/2022,Wednesday,FALSE,3,402,13:10,1041,Women
Bread package,Bakery,55,12/28/2022,Wednesday,FALSE,3,165,17:39,1011,Women
Jam jar,Grocery,350,12/28/2022,Wednesday,FALSE,15,5250,13:54,1091,Women
Butter,Dairy,285,12/28/2022,Wednesday,FALSE,16,4560,9:38,1078,Men
Milk packet,Dairy,80,12/28/2022,Wednesday,FALSE,11,880,11:01,1022,Women
Eggs,Dairy,134,12/28/2022,Wednesday,FALSE,2,268,14:00,1041,Women
Milk packet,Dairy,80,12/28/2022,Wednesday,FALSE,5,400,16:16,1022,Women
Butter,Dairy,285,12/28/2022,Wednesday,FALSE,10,2850,9:54,1078,Women
Bread package,Bakery,55,12/28/2022,Wednesday,FALSE,5,275,8:19,1011,Women
Milk packet,Dairy,80,12/28/2022,Wednesday,FALSE,12,960,8:32,1022,Men
Butter,Dairy,285,12/28/2022,Wednesday,FALSE,13,3705,10:30,1078,Women
Bread package,Bakery,55,12/28/2022,Wednesday,FALSE,1,55,17:27,1011,Women
Butter,Dairy,285,12/28/2022,Wednesday,FALSE,4,1140,11:16,1078,Men
Butter,Dairy,285,12/28/2022,Wednesday,FALSE,17,4845,15:47,1078,Men
Eggs,Dairy,134,12/28/2022,Wednesday,FALSE,21,2814,17:03,1041,Men
Bread package,Bakery,55,12/28/2022,Wednesday,FALSE,9,495,16:31,1011,Women
Eggs,Dairy,134,12/28/2022,Wednesday,FALSE,8,1072,7:07,1041,Women
Jam jar,Grocery,350,12/28/2022,Wednesday,FALSE,8,2800,11:34,1091,Women
Eggs,Dairy,134,12/28/2022,Wednesday,FALSE,2,268,13:49,1041,Men
Eggs,Dairy,134,12/28/2022,Wednesday,FALSE,10,1340,7:28,1041,Men
Butter,Dairy,285,12/28/2022,Wednesday,FALSE,11,3135,13:33,1078,Men
Bread package,Bakery,55,12/28/2022,Wednesday,FALSE,17,935,19:31,1011,Men
Eggs,Dairy,134,12/28/2022,Wednesday,FALSE,16,2144,10:01,1041,Men
Milk packet,Dairy,80,12/28/2022,Wednesday,FALSE,8,640,10:45,1022,Women
Milk packet,Dairy,80,12/28/2022,Wednesday,FALSE,19,1520,8:11,1022,Women
Jam jar,Grocery,350,12/28/2022,Wednesday,FALSE,12,4200,14:16,1091,Women
Jam jar,Grocery,350,12/29/2022,Thursday,FALSE,6,2100,13:53,1091,Men
Butter,Dairy,285,12/29/2022,Thursday,FALSE,16,4560,13:17,1078,Women
Eggs,Dairy,134,12/29/2022,Thursday,FALSE,10,1340,14:32,1041,Men
Jam jar,Grocery,350,12/29/2022,Thursday,FALSE,7,2450,14:44,1091,Women
Butter,Dairy,285,12/29/2022,Thursday,FALSE,3,855,14:15,1078,Women
Butter,Dairy,285,12/29/2022,Thursday,FALSE,12,3420,14:19,1078,Women
Butter,Dairy,285,12/29/2022,Thursday,FALSE,5,1425,11:45,1078,Men
Jam jar,Grocery,350,12/29/2022,Thursday,FALSE,13,4550,9:43,1091,Women
Jam jar,Grocery,350,12/29/2022,Thursday,FALSE,16,5600,8:27,1091,Women
Eggs,Dairy,134,12/29/2022,Thursday,FALSE,3,402,9:53,1041,Men
Eggs,Dairy,134,12/29/2022,Thursday,FALSE,23,3082,9:05,1041,Women
Bread package,Bakery,55,12/29/2022,Thursday,FALSE,3,165,17:25,1011,Men
Milk packet,Dairy,80,12/29/2022,Thursday,FALSE,17,1360,7:52,1022,Men
Milk packet,Dairy,80,12/29/2022,Thursday,FALSE,10,800,10:59,1022,Women
Eggs,Dairy,134,12/29/2022,Thursday,FALSE,16,2144,10:23,1041,Men
Bread package,Bakery,55,12/29/2022,Thursday,FALSE,13,715,18:42,1011,Men
Bread package,Bakery,55,12/29/2022,Thursday,FALSE,12,660,13:34,1011,Women
Eggs,Dairy,134,12/29/2022,Thursday,FALSE,17,2278,16:16,1041,Men
Bread package,Bakery,55,12/29/2022,Thursday,FALSE,17,935,8:31,1011,Men
Milk packet,Dairy,80,12/29/2022,Thursday,FALSE,20,1600,7:05,1022,Women
Milk packet,Dairy,80,12/30/2022,Friday,FALSE,6,480,8:32,1022,Women
Jam jar,Grocery,350,12/30/2022,Friday,FALSE,3,1050,15:46,1091,Men
Milk packet,Dairy,80,12/30/2022,Friday,FALSE,18,1440,9:14,1022,Men
Milk packet,Dairy,80,12/30/2022,Friday,FALSE,17,1360,9:18,1022,Women
Butter,Dairy,285,12/30/2022,Friday,FALSE,12,3420,7:36,1078,Men
Butter,Dairy,285,12/30/2022,Friday,FALSE,9,2565,17:13,1078,Men
Jam jar,Grocery,350,12/30/2022,Friday,FALSE,5,1750,17:47,1091,Women
Jam jar,Grocery,350,12/30/2022,Friday,FALSE,1,350,18:50,1091,Women
Eggs,Dairy,134,12/30/2022,Friday,FALSE,6,804,7:37,1041,Men
Eggs,Dairy,134,12/30/2022,Friday,FALSE,13,1742,7:50,1041,Men
Milk packet,Dairy,80,12/30/2022,Friday,FALSE,9,720,7:05,1022,Men
Eggs,Dairy,134,12/30/2022,Friday,FALSE,8,1072,18:58,1041,Men
Bread package,Bakery,55,12/30/2022,Friday,FALSE,9,495,9:04,1011,Women
Butter,Dairy,285,12/30/2022,Friday,FALSE,11,3135,14:21,1078,Women
Butter,Dairy,285,12/30/2022,Friday,FALSE,7,1995,12:44,1078,Women
Jam jar,Grocery,350,12/30/2022,Friday,FALSE,8,2800,9:02,1091,Women
Butter,Dairy,285,12/30/2022,Friday,FALSE,16,4560,11:10,1078,Men
Jam jar,Grocery,350,12/30/2022,Friday,FALSE,11,3850,18:41,1091,Men
Jam jar,Grocery,350,12/30/2022,Friday,FALSE,8,2800,14:28,1091,Women
Bread package,Bakery,55,12/30/2022,Friday,FALSE,2,110,16:27,1011,Women
Bread package,Bakery,55,12/30/2022,Friday,FALSE,13,715,9:12,1011,Men
Bread package,Bakery,55,12/30/2022,Friday,FALSE,4,220,9:22,1011,Women
Eggs,Dairy,134,12/30/2022,Friday,FALSE,7,938,7:43,1041,Men
Butter,Dairy,285,12/30/2022,Friday,FALSE,9,2565,15:09,1078,Men
Eggs,Dairy,134,12/30/2022,Friday,FALSE,1,134,11:53,1041,Men
Jam jar,Grocery,350,12/30/2022,Friday,FALSE,4,1400,19:37,1091,Women
Butter,Dairy,285,12/30/2022,Friday,FALSE,16,4560,15:07,1078,Women
Eggs,Dairy,134,12/30/2022,Friday,FALSE,11,1474,8:03,1041,Men
Jam jar,Grocery,350,12/30/2022,Friday,FALSE,12,4200,15:38,1091,Women
Milk packet,Dairy,80,12/30/2022,Friday,FALSE,6,480,8:45,1022,Men
Butter,Dairy,285,12/30/2022,Friday,FALSE,7,1995,10:37,1078,Women
Jam jar,Grocery,350,12/31/2022,Saturday,TRUE,2,700,11:10,1091,Men
Butter,Dairy,285,12/31/2022,Saturday,TRUE,12,3420,15:47,1078,Men
Butter,Dairy,285,12/31/2022,Saturday,TRUE,6,1710,12:31,1078,Women
Jam jar,Grocery,350,12/31/2022,Saturday,TRUE,6,2100,10:15,1091,Women
Bread package,Bakery,55,12/31/2022,Saturday,TRUE,11,605,14:45,1011,Men
Bread package,Bakery,55,12/31/2022,Saturday,TRUE,3,165,8:04,1011,Men
Eggs,Dairy,134,12/31/2022,Saturday,TRUE,18,2412,15:10,1041,Men
Milk packet,Dairy,80,12/31/2022,Saturday,TRUE,7,560,8:57,1022,Women
Butter,Dairy,285,12/31/2022,Saturday,TRUE,16,4560,17:56,1078,Men
Eggs,Dairy,134,12/31/2022,Saturday,TRUE,16,2144,12:28,1041,Women
Milk packet,Dairy,80,12/31/2022,Saturday,TRUE,10,800,19:31,1022,Women
Bread package,Bakery,55,12/31/2022,Saturday,TRUE,1,55,19:35,1011,Women
Milk packet,Dairy,80,12/31/2022,Saturday,TRUE,16,1280,7:24,1022,Men
Milk packet,Dairy,80,12/31/2022,Saturday,TRUE,1,80,9:12,1022,Women
Eggs,Dairy,134,12/31/2022,Saturday,TRUE,13,1742,8:27,1041,Women
Butter,Dairy,285,12/31/2022,Saturday,TRUE,6,1710,8:25,1078,Women
Milk packet,Dairy,80,12/31/2022,Saturday,TRUE,4,320,7:53,1022,Women
Bread package,Bakery,55,12/31/2022,Saturday,TRUE,14,770,18:23,1011,Men
Bread package,Bakery,55,12/31/2022,Saturday,TRUE,13,715,8:31,1011,Men
Butter,Dairy,285,12/31/2022,Saturday,TRUE,17,4845,18:11,1078,Men
Bread package,Bakery,55,12/31/2022,Saturday,TRUE,19,1045,16:47,1011,Men
Bread package,Bakery,55,12/31/2022,Saturday,TRUE,14,770,17:03,1011,Men
Jam jar,Grocery,350,12/31/2022,Saturday,TRUE,1,350,18:42,1091,Women
Butter,Dairy,285,12/31/2022,Saturday,TRUE,15,4275,10:04,1078,Women
Bread package,Bakery,55,12/31/2022,Saturday,TRUE,19,1045,10:05,1011,Men
Butter,Dairy,285,12/31/2022,Saturday,TRUE,7,1995,14:36,1078,Men
Butter,Dairy,285,12/31/2022,Saturday,TRUE,3,855,18:17,1078,Men
Bread package,Bakery,55,12/31/2022,Saturday,TRUE,15,825,18:00,1011,Women
Jam jar,Grocery,350,12/31/2022,Saturday,TRUE,7,2450,17:07,1091,Women
Eggs,Dairy,134,12/31/2022,Saturday,TRUE,18,2412,13:08,1041,Men
Milk packet,Dairy,80,12/31/2022,Saturday,TRUE,19,1520,7:35,1022,Men
Eggs,Dairy,134,12/31/2022,Saturday,TRUE,17,2278,9:20,1041,Men
Butter,Dairy,285,12/31/2022,Saturday,TRUE,2,570,14:26,1078,Women
Bread package,Bakery,55,12/31/2022,Saturday,TRUE,5,275,15:15,1011,Women
Jam jar,Grocery,350,12/31/2022,Saturday,TRUE,5,1750,9:47,1091,Women
Bread package,Bakery,55,12/31/2022,Saturday,TRUE,9,495,17:58,1011,Men
Bread package,Bakery,55,12/31/2022,Saturday,TRUE,18,990,8:10,1011,Men
Bread package,Bakery,55,12/31/2022,Saturday,TRUE,15,825,12:22,1011,Women
Butter,Dairy,285,12/31/2022,Saturday,TRUE,6,1710,11:15,1078,Men
Bread package,Bakery,55,12/31/2022,Saturday,TRUE,7,385,7:19,1011,Men
Bread package,Bakery,55,12/31/2022,Saturday,TRUE,1,55,13:48,1011,Men
Bread package,Bakery,55,12/31/2022,Saturday,TRUE,1,55,14:51,1011,Women
Bread package,Bakery,55,12/31/2022,Saturday,TRUE,17,935,15:31,1011,Men
Jam jar,Grocery,350,12/31/2022,Saturday,TRUE,12,4200,17:27,1091,Women
Bread package,Bakery,55,12/31/2022,Saturday,TRUE,15,825,17:23,1011,Women
Bread package,Bakery,55,12/31/2022,Saturday,TRUE,6,330,14:19,1011,Women
Jam jar,Grocery,350,12/31/2022,Saturday,TRUE,3,1050,12:14,1091,Men
Eggs,Dairy,134,12/31/2022,Saturday,TRUE,2,268,19:36,1041,Men
Butter,Dairy,285,12/31/2022,Saturday,TRUE,1,285,14:34,1078,Women
Butter,Dairy,285,12/31/2022,Saturday,TRUE,12,3420,9:31,1078,Women
Butter,Dairy,285,12/31/2022,Saturday,TRUE,18,5130,17:43,1078,Women
Jam jar,Grocery,350,12/31/2022,Saturday,TRUE,7,2450,12:52,1091,Women
Butter,Dairy,285,12/31/2022,Saturday,TRUE,16,4560,9:46,1078,Women
Bread package,Bakery,55,12/31/2022,Saturday,TRUE,19,1045,8:31,1011,Men
Jam jar,Grocery,350,12/31/2022,Saturday,TRUE,9,3150,16:17,1091,Women
Jam jar,Grocery,350,12/31/2022,Saturday,TRUE,1,350,9:55,1091,Women
Eggs,Dairy,134,12/31/2022,Saturday,TRUE,2,268,12:49,1041,Men
Jam jar,Grocery,350,12/31/2022,Saturday,TRUE,2,700,16:42,1091,Women
Jam jar,Grocery,350,12/31/2022,Saturday,TRUE,10,3500,16:01,1091,Women
Butter,Dairy,285,12/31/2022,Saturday,TRUE,10,2850,9:49,1078,Men
Eggs,Dairy,134,12/31/2022,Saturday,TRUE,7,938,8:21,1041,Men
Eggs,Dairy,134,12/31/2022,Saturday,TRUE,20,2680,18:58,1041,Men
Milk packet,Dairy,80,12/31/2022,Saturday,TRUE,12,960,8:53,1022,Women
Eggs,Dairy,134,12/31/2022,Saturday,TRUE,4,536,11:33,1041,Men
Jam jar,Grocery,350,12/31/2022,Saturday,TRUE,2,700,17:53,1091,Women
Butter,Dairy,285,12/31/2022,Saturday,TRUE,8,2280,8:14,1078,Women
Eggs,Dairy,134,12/31/2022,Saturday,TRUE,9,1206,18:09,1041,Men
Butter,Dairy,285,12/31/2022,Saturday,TRUE,5,1425,15:33,1078,Men
Butter,Dairy,285,12/31/2022,Saturday,TRUE,9,2565,17:27,1078,Women
Bread package,Bakery,55,12/31/2022,Saturday,TRUE,2,110,15:08,1011,Women
Bread package,Bakery,55,12/31/2022,Saturday,TRUE,15,825,10:39,1011,Men
Bread package,Bakery,55,12/31/2022,Saturday,TRUE,1,55,18:51,1011,Men
Butter,Dairy,285,12/31/2022,Saturday,TRUE,5,1425,14:05,1078,Men
Bread package,Bakery,55,12/31/2022,Saturday,TRUE,7,385,15:47,1011,Women
Jam jar,Grocery,350,12/31/2022,Saturday,TRUE,7,2450,14:02,1091,Women
Jam jar,Grocery,350,12/31/2022,Saturday,TRUE,18,6300,17:50,1091,Men
Jam jar,Grocery,350,12/31/2022,Saturday,TRUE,13,4550,12:22,1091,Men
Bread package,Bakery,55,1/1/2023,Sunday,TRUE,11,605,17:47,1011,Women
Bread package,Bakery,55,1/1/2023,Sunday,TRUE,13,715,17:26,1011,Women
Butter,Dairy,285,1/1/2023,Sunday,TRUE,2,570,19:16,1078,Men
Jam jar,Grocery,350,1/1/2023,Sunday,TRUE,5,1750,15:23,1091,Men
Butter,Dairy,285,1/1/2023,Sunday,TRUE,10,2850,11:57,1078,Women
Eggs,Dairy,134,1/1/2023,Sunday,TRUE,14,1876,9:00,1041,Men
Butter,Dairy,285,1/1/2023,Sunday,TRUE,12,3420,9:54,1078,Women
Butter,Dairy,285,1/1/2023,Sunday,TRUE,2,570,18:31,1078,Men
Eggs,Dairy,134,1/1/2023,Sunday,TRUE,17,2278,17:13,1041,Women
Bread package,Bakery,55,1/1/2023,Sunday,TRUE,16,880,9:01,1011,Women
Eggs,Dairy,134,1/1/2023,Sunday,TRUE,10,1340,16:08,1041,Men
Eggs,Dairy,134,1/1/2023,Sunday,TRUE,16,2144,10:27,1041,Women
Butter,Dairy,285,1/1/2023,Sunday,TRUE,18,5130,11:47,1078,Women
Eggs,Dairy,134,1/1/2023,Sunday,TRUE,21,2814,10:19,1041,Men
Jam jar,Grocery,350,1/1/2023,Sunday,TRUE,12,4200,12:33,1091,Women
Milk packet,Dairy,80,1/1/2023,Sunday,TRUE,16,1280,11:47,1022,Women
Bread package,Bakery,55,1/1/2023,Sunday,TRUE,18,990,15:45,1011,Men
Eggs,Dairy,134,1/1/2023,Sunday,TRUE,17,2278,13:49,1041,Men
Milk packet,Dairy,80,1/1/2023,Sunday,TRUE,7,560,9:28,1022,Women
Bread package,Bakery,55,1/1/2023,Sunday,TRUE,11,605,16:13,1011,Men
Eggs,Dairy,134,1/1/2023,Sunday,TRUE,14,1876,8:15,1041,Men
Jam jar,Grocery,350,1/1/2023,Sunday,TRUE,4,1400,19:19,1091,Women
Butter,Dairy,285,1/1/2023,Sunday,TRUE,16,4560,8:19,1078,Women
Milk packet,Dairy,80,1/1/2023,Sunday,TRUE,19,1520,9:57,1022,Women
Milk packet,Dairy,80,1/1/2023,Sunday,TRUE,4,320,7:10,1022,Women
Milk packet,Dairy,80,1/1/2023,Sunday,TRUE,16,1280,8:13,1022,Women
Butter,Dairy,285,1/1/2023,Sunday,TRUE,19,5415,12:02,1078,Women
Milk packet,Dairy,80,1/1/2023,Sunday,TRUE,10,800,8:05,1022,Men
Milk packet,Dairy,80,1/1/2023,Sunday,TRUE,7,560,9:13,1022,Women
Jam jar,Grocery,350,1/1/2023,Sunday,TRUE,8,2800,9:24,1091,Women
Bread package,Bakery,55,1/1/2023,Sunday,TRUE,7,385,11:11,1011,Women
Butter,Dairy,285,1/1/2023,Sunday,TRUE,2,570,14:24,1078,Women
Butter,Dairy,285,1/1/2023,Sunday,TRUE,6,1710,14:51,1078,Women
Butter,Dairy,285,1/1/2023,Sunday,TRUE,11,3135,18:32,1078,Men
Milk packet,Dairy,80,1/1/2023,Sunday,TRUE,17,1360,8:59,1022,Men
Jam jar,Grocery,350,1/1/2023,Sunday,TRUE,7,2450,14:08,1091,Women
Bread package,Bakery,55,1/1/2023,Sunday,TRUE,11,605,18:22,1011,Men
Jam jar,Grocery,350,1/1/2023,Sunday,TRUE,18,6300,18:03,1091,Women
Milk packet,Dairy,80,1/1/2023,Sunday,TRUE,12,960,9:47,1022,Men
